,time,open,high,low,close,volume
136,2024-11-12,16.0,16.13,15.73,15.73,1972768
137,2024-11-13,15.73,15.86,15.5,15.59,3090594
138,2024-11-14,15.64,15.73,15.37,15.37,1887248
139,2024-11-15,15.32,15.55,15.24,15.41,4107032
140,2024-11-18,15.41,15.68,15.32,15.46,3584756
141,2024-11-19,15.55,15.64,15.19,15.46,3252975
142,2024-11-20,15.5,15.73,15.37,15.46,4547856
143,2024-11-21,15.46,15.59,15.32,15.5,2743983
144,2024-11-22,15.5,15.95,15.46,15.59,4170787
145,2024-11-25,15.64,15.77,15.59,15.68,1670632
146,2024-11-26,15.68,16.0,15.68,15.82,3428267
147,2024-11-27,15.82,15.82,15.64,15.64,1496577
148,2024-11-28,15.82,15.82,15.64,15.64,1741895
149,2024-11-29,15.73,15.73,15.55,15.55,2780969
150,2024-12-02,15.68,16.35,15.64,16.08,7604462
151,2024-12-03,16.08,16.08,15.82,15.82,3148529
152,2024-12-04,15.91,16.08,15.68,15.73,3220322
153,2024-12-05,15.73,16.08,15.64,16.08,3515708
154,2024-12-06,16.13,16.35,15.95,15.95,4613523
155,2024-12-09,16.04,16.26,16.0,16.13,3517536
156,2024-12-10,16.13,16.26,16.0,16.0,2715004
157,2024-12-11,16.08,16.13,15.91,15.91,2337831
158,2024-12-12,16.0,16.04,15.82,15.86,2205551
159,2024-12-13,15.86,15.86,15.64,15.64,3438994
160,2024-12-16,15.73,15.77,15.59,15.73,1815357
161,2024-12-17,15.73,15.77,15.68,15.68,1874766
162,2024-12-18,15.73,15.82,15.64,15.73,1744343
163,2024-12-19,15.64,15.64,15.41,15.55,4710767
164,2024-12-20,15.55,15.64,15.41,15.46,2259029
165,2024-12-23,15.55,15.59,15.41,15.46,2297407
166,2024-12-24,15.46,15.5,15.37,15.41,2064913
167,2024-12-25,15.46,16.49,15.46,16.26,17380376
168,2024-12-26,16.31,16.4,16.0,16.0,3278330
169,2024-12-27,16.08,16.4,15.95,16.26,5967606
170,2024-12-30,16.26,16.71,16.22,16.49,7967781
171,2024-12-31,16.44,16.62,16.22,16.22,2551291
172,2025-01-02,16.26,16.53,16.22,16.35,3863762
173,2025-01-03,16.35,16.49,16.17,16.17,3110890
174,2025-01-06,16.17,16.67,16.13,16.31,7229764
175,2025-01-07,16.49,16.49,15.91,16.0,4648752
176,2025-01-08,16.0,16.22,15.91,16.22,2032729
177,2025-01-09,16.26,16.49,16.08,16.08,3775534
178,2025-01-10,16.08,16.53,16.08,16.26,5210706
179,2025-01-13,16.26,16.8,16.22,16.49,7062698
180,2025-01-14,16.58,16.84,16.53,16.58,6329004
181,2025-01-15,16.67,17.6,16.58,17.42,19936546
182,2025-01-16,17.42,17.56,17.25,17.42,7347501
183,2025-01-17,17.42,17.69,17.29,17.47,8322611
184,2025-01-20,17.6,17.74,17.29,17.38,6224474
185,2025-01-21,17.6,17.6,17.29,17.38,6026621
186,2025-01-22,17.47,17.6,17.34,17.42,7041491
187,2025-01-23,17.6,17.87,17.42,17.69,8900614
